ntof_hits_run_77_stat090_0004_224571.root	87295961
ntof_hits_run_77_stat090_0005_224571.root	18129026
ntof_hits_run_78_stat090_lat033_c0_0000_224571.root	8060041
ntof_hits_run_78_stat090_lat035_c0_0001_224571.root	4872407
ntof_hits_run_78_stat090_lat043_c0_0003_224571.root	2257582
ntof_hits_run_78_stat090_lat051_c0_0005_224571.root	2309131
ntof_hits_run_79_stat090_0000_224572.root	94554205
ntof_hits_run_79_stat090_0001_224572.root	97029546
ntof_hits_run_79_stat090_0002_224572.root	73338114
ntof_hits_run_79_stat090_0002_224573.root	22928949
ntof_hits_run_79_stat090_0003_224573.root	97064376
ntof_hits_run_79_stat090_0004_224573.root	96945269
ntof_hits_run_79_stat090_0005_224573.root	68600031
ntof_hits_run_79_stat090_0005_224574.root	27882681
ntof_hits_run_79_stat090_0006_224574.root	97246041
ntof_hits_run_79_stat090_0007_224574.root	98021943
ntof_hits_run_79_stat090_0008_224574.root	56421531
ntof_hits_run_79_stat090_0008_224575.root	28305597
ntof_hits_run_79_stat090_0008_224576.root	6401861
ntof_hits_run_79_stat090_0009_224576.root	106917485
ntof_hits_run_79_stat090_0010_224576.root	107112750
ntof_hits_run_79_stat090_0011_224576.root	58919226
ntof_hits_run_79_stat090_0011_224577.root	46408455
ntof_hits_run_79_stat090_0012_224577.root	104218134
ntof_hits_run_79_stat090_0013_224577.root	95572741
ntof_hits_run_79_stat090_0014_224577.root	41919873
ntof_hits_run_79_stat090_0014_224578.root	49431236
ntof_hits_run_79_stat090_0015_224578.root	76106685
ntof_hits_run_81_stat090_0000_224580.root	80303796
ntof_hits_run_81_stat090_0001_224580.root	8899773
ntof_hits_run_81_stat090_0001_224581.root	20909533
ntof_hits_run_82_stat090_h1i2_0001_224581.root	4457360
ntof_hits_run_82_stat090_h1i2_0006_224581.root	3979439
ntof_hits_run_82_stat090_h1i5_0003_224581.root	4207782
ntof_hits_run_82_stat090_h1i5_0004_224581.root	4342856
ntof_hits_run_82_stat090_h2i2_0002_224581.root	5155051
ntof_hits_run_82_stat090_h2i2_0005_224581.root	4402677
ntof_hits_run_82_stat090_h2i5_0000_224581.root	4846282
ntof_hits_run_82_stat090_h2i5_0007_224581.root	1196143
ntof_hits_run_84_stat090_0000_224582.root	27069403
ntof_hits_run_86_stat090_0000_224583.root	47844378
ntof_hits_run_86_stat090_0001_224583.root	47011514
ntof_hits_run_86_stat090_0002_224583.root	67754155
ntof_hits_run_86_stat090_0003_224583.root	86190000
ntof_hits_run_86_stat090_0003_224584.root	863288
ntof_hits_run_86_stat090_0004_224584.root	85721269
ntof_hits_run_86_stat090_0005_224584.root	91891286
